노선ID,노선명,기점노드ID,종점노드ID,기점정류장,종점정류장,도시코드,지자체
309000330,232- 1,309001205,309001278,신태인터미널,산정.산전,35040,전라북도 정읍시
309000331,232- 1,309000122,309000420,종로종합약국,정자,35040,전라북도 정읍시
309000332,233,309000920,309001220,상기,상기,35040,전라북도 정읍시
309000333,233,309000920,309000122,상기,종로종합약국,35040,전라북도 정읍시
309000334,233,309001221,309001220,석교,상기,35040,전라북도 정읍시
309000335,233,309000920,309000966,상기,상산,35040,전라북도 정읍시
255000070,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32060,강원도 속초시
255000071,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32060,강원도 속초시
255000072,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32060,강원도 속초시
255000073,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000074,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000075,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000076,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000077,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000078,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000079,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000080,1- 1(대포),266000062,255000166,거진1리,대포차고지,32060,강원도 속초시
255000081,1- 1(대포),266000167,255000166,간성차고지,대포차고지,32060,강원도 속초시
255000082,1- 1(대포),266000167,255000166,간성차고지,대포차고지,32060,강원도 속초시
255000083,1- 1(대포),266000167,255000166,간성차고지,대포차고지,32060,강원도 속초시
255000084,1- 1(대포),266000167,255000166,간성차고지,대포차고지,32060,강원도 속초시
255000085,1- 2(간성),255000194,266000414,대포차고지,간성차고지,32060,강원도 속초시
255000086,1- 2(대진),255000194,266000249,대포차고지,배봉리입구,32060,강원도 속초시
255000087,3(한화리조트),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000088,3(한화리조트),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000089,3(예비군훈련장),255000195,255000196,장사동차고지,장사동차고지,32060,강원도 속초시
255000090,3(예비군훈련장),255000195,255000196,장사동차고지,장사동차고지,32060,강원도 속초시
255000091,3(예비군훈련장),255000204,255000196,장천마을,장사동차고지,32060,강원도 속초시
255000092,3- 1(대명콘도),255000204,266000417,장천마을,델피노,32060,강원도 속초시
266000070,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
266000071,1- 1(대포),266000090,255000166,배봉리입구,대포차고지,32400,강원도 고성군
309000001,231,309000421,311000303,정자,원평버스터미널,35040,전라북도 정읍시
309000002,231,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000003,232,309000372,309000420,학당,정자,35040,전라북도 정읍시
309000004,232,309001205,309000420,신태인터미널,정자,35040,전라북도 정읍시
309000005,232,309001240,309000420,상평,정자,35040,전라북도 정읍시
309000006,232,309000911,309000339,모산,신태인터미널,35040,전라북도 정읍시
309000007,232,309001205,309000896,신태인터미널,신곡,35040,전라북도 정읍시
309000008,232,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000009,232,309000372,309000910,학당,모산,35040,전라북도 정읍시
309000010,232,309000900,309000339,신곡,신태인터미널,35040,전라북도 정읍시
309000011,232,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000012,232,309000421,309000910,정자,모산,35040,전라북도 정읍시
309000013,232,309000911,309000339,모산,신태인터미널,35040,전라북도 정읍시
309000014,232,309001205,309000314,신태인터미널,상평,35040,전라북도 정읍시
309000015,232,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000016,232,309000911,309000339,모산,신태인터미널,35040,전라북도 정읍시
309000017,232,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000018,232,309000421,309000339,정자,신태인터미널,35040,전라북도 정읍시
309000019,232,309001205,309000328,신태인터미널,소재,35040,전라북도 정읍시
309000020,232,309000387,309000339,소재,신태인터미널,35040,전라북도 정읍시
309000021,232,309001205,309001279,신태인터미널,학당,35040,전라북도 정읍시
309000022,232,311000306,309000339,원평버스터미널,신태인터미널,35040,전라북도 정읍시
309000023,232,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000024,233,309001205,309001219,신태인터미널,산지,35040,전라북도 정읍시
309000025,233,309001205,309001219,신태인터미널,산지,35040,전라북도 정읍시
309000026,151,309000531,309001208,칠보정류소,수청,35040,전라북도 정읍시
309000027,151- 2,309000531,309001241,칠보정류소,노유제,35040,전라북도 정읍시
309000028,277,309000128,309001254,대한고속차고지,농소주공APT,35040,전라북도 정읍시
309000029,151- 2,309000677,309001209,엄계,칠보정류소,35040,전라북도 정읍시
309000030,151- 5,309000671,309000676,구장,엄계,35040,전라북도 정읍시
309000031,151- 5,309001187,309001209,수암,칠보정류소,35040,전라북도 정읍시
255000093,3- 1(대명콘도),255000195,266000417,장사동차고지,델피노,32060,강원도 속초시
255000094,7(설악산소공원),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000095,7- 1(설악산소공원),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000096,7- 2(장재터),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000097,7- 3(장사동),255000203,255000083,설악산소공원,장사동차고지,32060,강원도 속초시
255000098,9(임천리),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
255000099,9(가톨릭관동대),255000084,255000083,장사동차고지,장사동차고지,32060,강원도 속초시
309000032,151- 5,309000531,309000646,칠보정류소,내목,35040,전라북도 정읍시
309000033,Oct-51,309000544,309001209,수청,칠보정류소,35040,전라북도 정읍시
309000034,Oct-51,309000531,309001244,칠보정류소,수암,35040,전라북도 정읍시
309000035,Oct-51,309001243,309001244,만적종점,수암,35040,전라북도 정읍시
309000036,91,309000128,309001209,대한고속차고지,칠보정류소,35040,전라북도 정읍시
309000037,91,309000531,309000339,칠보정류소,신태인터미널,35040,전라북도 정읍시
309000038,91,309000531,309000339,칠보정류소,신태인터미널,35040,전라북도 정읍시
309000039,91,309000531,309000339,칠보정류소,신태인터미널,35040,전라북도 정읍시
309000040,91,309001205,309001209,신태인터미널,칠보정류소,35040,전라북도 정읍시
309000041,91,309001205,309001209,신태인터미널,칠보정류소,35040,전라북도 정읍시
309000042,91,309001205,309001209,신태인터미널,칠보정류소,35040,전라북도 정읍시
309000043,91,309001205,309001204,신태인터미널,대한고속차고지,35040,전라북도 정읍시
309000044,101,318000159,318000010,제하경로당,흥덕터미널,35040,전라북도 정읍시
309000045,101,318000155,318000010,흥덕터미널,흥덕터미널,35040,전라북도 정읍시
309000046,101,318000155,309001204,흥덕터미널,대한고속차고지,35040,전라북도 정읍시
309000047,101,309001245,318000010,죽리,흥덕터미널,35040,전라북도 정읍시
309000048,101,309000128,318000010,대한고속차고지,흥덕터미널,35040,전라북도 정읍시
309000049,102,309001235,318000066,기린,낙산,35040,전라북도 정읍시
309000050,102,318000153,309001204,낙산,대한고속차고지,35040,전라북도 정읍시
309000051,102,318000083,318000066,대천,낙산,35040,전라북도 정읍시
309000052,102,318000159,318000066,제하경로당,낙산,35040,전라북도 정읍시
309000053,102,318000095,318000066,부덕,낙산,35040,전라북도 정읍시
309000054,102,318000153,309001204,낙산,대한고속차고지,35040,전라북도 정읍시
309000055,102,309000128,318000162,대한고속차고지,대천,35040,전라북도 정읍시
309000056,102,309001245,318000092,죽리,대천,35040,전라북도 정읍시
309000057,102,309000128,318000092,대한고속차고지,대천,35040,전라북도 정읍시
309000058,102,318000155,318000162,흥덕터미널,대천,35040,전라북도 정읍시
309000059,102,318000083,309001204,대천,대한고속차고지,35040,전라북도 정읍시
309000060,102,318000095,318000069,부덕,제하경로당,35040,전라북도 정읍시
309000061,102,318000159,309001204,제하경로당,대한고속차고지,35040,전라북도 정읍시
309000062,102,318000095,318000069,부덕,제하경로당,35040,전라북도 정읍시
309000063,102,318000083,318000160,대천,생근,35040,전라북도 정읍시
309000064,102,318000075,309001204,생근,대한고속차고지,35040,전라북도 정읍시
309000065,102,309001235,309000144,기린,죽리,35040,전라북도 정읍시
309000066,102,309001235,309000144,기린,죽리,35040,전라북도 정읍시
309000067,102,309001235,309000144,기린,죽리,35040,전라북도 정읍시
309000068,102,309001245,309000144,죽리,죽리,35040,전라북도 정읍시
309000069,102,309001245,309001204,죽리,대한고속차고지,35040,전라북도 정읍시
309000070,102,309001235,309000144,기린,죽리,35040,전라북도 정읍시
309000071,102,309001245,309001204,죽리,대한고속차고지,35040,전라북도 정읍시
309000072,103,318000095,318000163,부덕,부덕,35040,전라북도 정읍시
309000073,103,309000128,318000163,대한고속차고지,부덕,35040,전라북도 정읍시
309000074,103,318000153,318000163,낙산,부덕,35040,전라북도 정읍시
309000075,103,309000128,309001269,대한고속차고지,기린,35040,전라북도 정읍시
309000076,103,318000083,309001269,대천,기린,35040,전라북도 정읍시
309000077,103,309000128,309000164,대한고속차고지,기린,35040,전라북도 정읍시
309000078,103,309000128,309000164,대한고속차고지,기린,35040,전라북도 정읍시
309000079,103,318000153,309001269,낙산,기린,35040,전라북도 정읍시
309000080,103,309000128,309001204,대한고속차고지,대한고속차고지,35040,전라북도 정읍시
309000081,121,309000237,309001246,노교,금곡,35040,전라북도 정읍시
309000082,121,309000257,309000186,주촌,금곡,35040,전라북도 정읍시
309000083,121,309000234,309000186,월현,금곡,35040,전라북도 정읍시
309000084,121,309001213,309000186,조소,금곡,35040,전라북도 정읍시
309000085,121,309000196,309000186,금곡,금곡,35040,전라북도 정읍시
309000086,121,309000234,309000186,월현,금곡,35040,전라북도 정읍시
309000087,121,309000196,309001246,금곡,금곡,35040,전라북도 정읍시
309000088,121,309000122,309001211,종로종합약국,노교종점,35040,전라북도 정읍시
309000089,121,309000231,309001211,금곡,노교종점,35040,전라북도 정읍시
309000090,121,309000191,309001204,노교종점,대한고속차고지,35040,전라북도 정읍시
309000091,121,309000128,309001211,대한고속차고지,노교종점,35040,전라북도 정읍시
309000092,121,309000191,309000235,노교종점,월현,35040,전라북도 정읍시
309000093,121,309000196,309000235,금곡,월현,35040,전라북도 정읍시
309000094,121,309000234,309000235,월현,월현,35040,전라북도 정읍시
309000095,121,309000196,309001210,금곡,주촌,35040,전라북도 정읍시
309000096,121,309000196,309001204,금곡,대한고속차고지,35040,전라북도 정읍시
309000097,122,309000128,309000293,대한고속차고지,산월마을,35040,전라북도 정읍시
309000098,122,309000294,309000293,산월마을,산월마을,35040,전라북도 정읍시
309000099,122,309000231,309000290,금곡,조소,35040,전라북도 정읍시
309000100,122,309000128,309000293,대한고속차고지,산월마을,35040,전라북도 정읍시
309000101,122,309000294,309000293,산월마을,산월마을,35040,전라북도 정읍시
309000102,122,309000294,309001204,산월마을,대한고속차고지,35040,전라북도 정읍시
309000103,122,309000294,309001204,산월마을,대한고속차고지,35040,전라북도 정읍시
309000104,122,309000294,309000293,산월마을,산월마을,35040,전라북도 정읍시
309000105,122,309000294,309001204,산월마을,대한고속차고지,35040,전라북도 정읍시
309000106,122,309000474,309000290,용두,조소,35040,전라북도 정읍시
309000107,122,309000297,309001247,조소,덕천사거리,35040,전라북도 정읍시
309000108,122,309000474,309001212,용두,조소,35040,전라북도 정읍시
309000109,123,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000110,123,309001240,309000339,상평,신태인터미널,35040,전라북도 정읍시
309000111,123,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000112,123,309000423,309001204,화호,대한고속차고지,35040,전라북도 정읍시
309000113,123,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000114,123,309000128,309000339,대한고속차고지,신태인터미널,35040,전라북도 정읍시
309000115,123,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000116,123,309000421,309000314,정자,상평,35040,전라북도 정읍시
309000117,123,309000421,309000314,정자,상평,35040,전라북도 정읍시
309000118,123,309001240,309001204,상평,대한고속차고지,35040,전라북도 정읍시
309000119,123,309001205,309001219,신태인터미널,산지,35040,전라북도 정읍시
309000120,123,309000330,309001204,산지,대한고속차고지,35040,전라북도 정읍시
309000121,123,309000128,309001279,대한고속차고지,학당,35040,전라북도 정읍시
309000122,123,309000330,309000339,산지,신태인터미널,35040,전라북도 정읍시
309000123,123,309001205,309001279,신태인터미널,학당,35040,전라북도 정읍시
309000124,123,309000372,309000339,학당,신태인터미널,35040,전라북도 정읍시
309000125,123,309001205,309000339,신태인터미널,신태인터미널,35040,전라북도 정읍시
309000126,123,309001205,309000420,신태인터미널,정자,35040,전라북도 정읍시
309000127,123,309000330,309000339,산지,신태인터미널,35040,전라북도 정읍시
309000128,124,309000456,309001277,대죽,대죽,35040,전라북도 정읍시
309000129,124,309000456,309001204,대죽,대한고속차고지,35040,전라북도 정읍시
309000130,124,309000128,309001277,대한고속차고지,대죽,35040,전라북도 정읍시
309000131,124,309000474,309001204,용두,대한고속차고지,35040,전라북도 정읍시
309000132,124- 2,309001179,309001273,진산,용두,35040,전라북도 정읍시
309000133,124- 2,309000128,309001273,대한고속차고지,용두,35040,전라북도 정읍시
309000134,124- 2,309001248,309001273,산매,용두,35040,전라북도 정읍시
309000135,124- 2,309000128,309001273,대한고속차고지,용두,35040,전라북도 정읍시
309000136,128,309000128,309000493,대한고속차고지,회차지,35040,전라북도 정읍시
309000137,128,309000474,309000493,용두,회차지,35040,전라북도 정읍시
309000138,128,309001253,309000493,먹점,회차지,35040,전라북도 정읍시
309000139,128,309001213,309000493,조소,회차지,35040,전라북도 정읍시
309000140,128,309001248,309001204,산매,대한고속차고지,35040,전라북도 정읍시
309000141,128,309001275,309000487,잔목,신흥마을회관,35040,전라북도 정읍시
309000143,128,309001228,309000487,오정,신흥마을회관,35040,전라북도 정읍시
309000144,151,309000128,309001209,대한고속차고지,칠보정류소,35040,전라북도 정읍시
309000145,151,309000128,309001209,대한고속차고지,칠보정류소,35040,전라북도 정읍시
309000146,151,309000531,309001209,칠보정류소,칠보정류소,35040,전라북도 정읍시
309000147,151,309000531,309000543,칠보정류소,만적종점,35040,전라북도 정읍시
309000148,151,309001249,309001209,내목,칠보정류소,35040,전라북도 정읍시
309000149,151,309000531,309001209,칠보정류소,칠보정류소,35040,전라북도 정읍시
309000150,151,309000531,309001204,칠보정류소,대한고속차고지,35040,전라북도 정읍시
309000151,151,309000128,309000543,대한고속차고지,만적종점,35040,전라북도 정읍시
309000152,151,309000602,309001209,노유제,칠보정류소,35040,전라북도 정읍시
309000153,151,309001187,309001208,수암,수청,35040,전라북도 정읍시
309000154,151- 2,309000699,309001241,관동마을,노유제,35040,전라북도 정읍시
309000155,151- 2,309000128,309001241,대한고속차고지,노유제,35040,전라북도 정읍시
309000156,151- 2,309001249,309001209,내목,칠보정류소,35040,전라북도 정읍시
309000157,151- 2,309000531,309001241,칠보정류소,노유제,35040,전라북도 정읍시
309000158,151- 2,309001243,309001209,만적종점,칠보정류소,35040,전라북도 정읍시
309000159,151- 2,309000531,309001209,칠보정류소,칠보정류소,35040,전라북도 정읍시
309000160,151- 2,309000531,309001241,칠보정류소,노유제,35040,전라북도 정읍시
309000161,151- 2,309000602,309001209,노유제,칠보정류소,35040,전라북도 정읍시
309000162,151- 2,309000531,309001204,칠보정류소,대한고속차고지,35040,전라북도 정읍시
309000163,151- 2,309000128,309001241,대한고속차고지,노유제,35040,전라북도 정읍시
309000164,151- 2,309001249,309001241,내목,노유제,35040,전라북도 정읍시
309000165,151- 2,309000602,309001204,노유제,대한고속차고지,35040,전라북도 정읍시
309000166,151- 2,309000602,309000077,노유제,능교,35040,전라북도 정읍시
309000167,151- 2,309001257,309001256,상두,섬진댐,35040,전라북도 정읍시
309000168,151- 2,309001255,309001209,섬진댐,칠보정류소,35040,전라북도 정읍시
309000169,151- 2,309000531,309001204,칠보정류소,대한고속차고지,35040,전라북도 정읍시
309000170,151- 2,309000128,309001256,대한고속차고지,섬진댐,35040,전라북도 정읍시
309000171,151- 5,309000602,309000669,노유제,동진,35040,전라북도 정읍시
309000172,151- 5,309000671,309001204,구장,대한고속차고지,35040,전라북도 정읍시
309000173,151- 5,309000602,309001204,노유제,대한고속차고지,35040,전라북도 정읍시
309000174,151- 5,309001257,309001242,상두,구장,35040,전라북도 정읍시
309000175,151- 5,309001255,309001209,섬진댐,칠보정류소,35040,전라북도 정읍시
309000176,151- 5,309000554,309001242,원촌,구장,35040,전라북도 정읍시
309000177,151- 5,309000128,309001242,대한고속차고지,구장,35040,전라북도 정읍시
309000178,151- 5,309000128,309000683,대한고속차고지,상두,35040,전라북도 정읍시
309000179,151- 5,309000128,309000683,대한고속차고지,상두,35040,전라북도 정읍시
309000180,151- 5,309000671,309000683,구장,상두,35040,전라북도 정읍시
309000181,151- 5,309001257,309001204,상두,대한고속차고지,35040,전라북도 정읍시
309000182,151- 5,309001243,309001270,만적종점,엄계,35040,전라북도 정읍시
309000183,151- 5,309000677,309000646,엄계,내목,35040,전라북도 정읍시
309000184,151- 5,309000602,309000646,노유제,내목,35040,전라북도 정읍시
309000185,151- 5,309001249,309001204,내목,대한고속차고지,35040,전라북도 정읍시
309000186,151- 5,309000128,309000646,대한고속차고지,내목,35040,전라북도 정읍시
252000118,323- 1,252000407,252000979,주문진시외버스터미널,주문진시외버스터미널,32030,강원도 강릉시
308000500,100,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000501,100,308000445,308000117,동아아파트,익산터미널,35030,전라북도 익산시
308000502,100,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000503,101,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000504,101,308000445,308000117,동아아파트,익산터미널,35030,전라북도 익산시
308000505,101,308000115,308000445,익산터미널,동아아파트,35030,전라북도 익산시
308000506,102,308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000507,102,308000452,308000102,동아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000508,102,308000101,308000445,동산휴먼시아아파트,동아아파트,35030,전라북도 익산시
308000509,102- 1,308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000510,102- 1(2공단),308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
309000187,151- 5,309000602,309000646,노유제,내목,35040,전라북도 정읍시
309000188,151- 5,309001249,309001204,내목,대한고속차고지,35040,전라북도 정읍시
309000189,151- 5,309000671,309000646,구장,내목,35040,전라북도 정읍시
309000190,151- 5,309001249,309001204,내목,대한고속차고지,35040,전라북도 정읍시
309000191,153,309000128,309001258,대한고속차고지,축촌,35040,전라북도 정읍시
309000192,153,309001161,309001258,신성마을,축촌,35040,전라북도 정읍시
309000193,153,309000699,309001258,관동마을,축촌,35040,전라북도 정읍시
309000194,153,309000695,309001204,축촌,대한고속차고지,35040,전라북도 정읍시
309000195,153,309000022,309001258,운암,축촌,35040,전라북도 정읍시
309000196,153,309001260,309001258,신흥마을회관,축촌,35040,전라북도 정읍시
309000197,153,309000128,309001261,대한고속차고지,백암,35040,전라북도 정읍시
309000198,155,309000128,309001262,대한고속차고지,관동마을,35040,전라북도 정읍시
309000199,155,309000695,309001262,축촌,관동마을,35040,전라북도 정읍시
309000200,155,309000128,309001262,대한고속차고지,관동마을,35040,전라북도 정읍시
309000201,155,309001150,309001262,구면,관동마을,35040,전라북도 정읍시
309000202,155,309000699,309001204,관동마을,대한고속차고지,35040,전라북도 정읍시
309000203,171,309000128,309001214,대한고속차고지,내장터미널휴게소,35040,전라북도 정읍시
309000204,171,309001233,309000089,내장터미널휴게소,잔다리목,35040,전라북도 정읍시
309000205,171,309000128,309001214,대한고속차고지,내장터미널휴게소,35040,전라북도 정읍시
309000206,171,309000474,309001214,용두,내장터미널휴게소,35040,전라북도 정읍시
309000207,171,309000122,309000001,종로종합약국,휴게소.터미널,35040,전라북도 정읍시
309000208,171,309001233,309000001,내장터미널휴게소,휴게소.터미널,35040,전라북도 정읍시
309000209,171,309001233,309000001,내장터미널휴게소,휴게소.터미널,35040,전라북도 정읍시
309000210,171,309001233,309000001,내장터미널휴게소,휴게소.터미널,35040,전라북도 정읍시
309000211,171,309001233,309001204,내장터미널휴게소,대한고속차고지,35040,전라북도 정읍시
309000212,171,309000128,309001204,대한고속차고지,대한고속차고지,35040,전라북도 정읍시
309000213,172,309000128,309000021,대한고속차고지,운암,35040,전라북도 정읍시
309000214,172,309001253,309000021,먹점,운암,35040,전라북도 정읍시
309000215,172,309000128,309000021,대한고속차고지,운암,35040,전라북도 정읍시
309000216,172,309001161,309000021,신성마을,운암,35040,전라북도 정읍시
309000217,172,309000695,309000021,축촌,운암,35040,전라북도 정읍시
309000218,205,309000128,318000099,대한고속차고지,죽동,35040,전라북도 정읍시
309000219,205,318000161,318000099,애당,죽동,35040,전라북도 정읍시
309000220,205,318000161,318000099,애당,죽동,35040,전라북도 정읍시
309000221,205,318000161,309001204,애당,대한고속차고지,35040,전라북도 정읍시
309000222,205,309000128,318000099,대한고속차고지,죽동,35040,전라북도 정읍시
309000223,205,318000161,318000099,애당,죽동,35040,전라북도 정읍시
309000224,205,318000161,318000099,애당,죽동,35040,전라북도 정읍시
309000225,205,318000161,309001204,애당,대한고속차고지,35040,전라북도 정읍시
309000226,211,319000021,309001265,줄포터미널,신흥리버스정류장,35040,전라북도 정읍시
309000227,211,309000217,309001265,축산물도매시장,신흥리버스정류장,35040,전라북도 정읍시
309000228,211,319000021,309001265,줄포터미널,신흥리버스정류장,35040,전라북도 정읍시
309000229,211,309000739,309001265,신흥리버스정류장,신흥리버스정류장,35040,전라북도 정읍시
309000230,211,309001266,309001265,홍원,신흥리버스정류장,35040,전라북도 정읍시
309000231,211,309000739,309001204,신흥리버스정류장,대한고속차고지,35040,전라북도 정읍시
309000232,211,309000739,309001204,신흥리버스정류장,대한고속차고지,35040,전라북도 정읍시
309000233,211,309001266,309001265,홍원,신흥리버스정류장,35040,전라북도 정읍시
309000234,211,309000128,309001265,대한고속차고지,신흥리버스정류장,35040,전라북도 정읍시
309000235,211,309000739,309001204,신흥리버스정류장,대한고속차고지,35040,전라북도 정읍시
308000511,102- 1(2공단),308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000512,102- 1(경기장),308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000513,102- 2,308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000514,102- 2(원광중고),308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000515,102- 2(팔봉),308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000516,103,308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000517,103- 1,308000101,308000102,동산휴먼시아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000518,103- 1,308000452,308000102,동아아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000519,104,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000520,104,308000507,308000117,부영5차아파트,익산터미널,35030,전라북도 익산시
308000521,104,308000115,308000507,익산터미널,부영5차아파트,35030,전라북도 익산시
308000522,107,308000507,308000507,부영5차아파트,부영5차아파트,35030,전라북도 익산시
308000523,107,308000084,308000507,동산우남아파트,부영5차아파트,35030,전라북도 익산시
308000524,107,308000046,308000507,금곡,부영5차아파트,35030,전라북도 익산시
308000525,107,308000507,308000082,부영5차아파트,동산우남아파트,35030,전라북도 익산시
308000526,107,308000557,308000507,어곳마을,부영5차아파트,35030,전라북도 익산시
308000527,107(옛뚝),308000507,308000507,부영5차아파트,부영5차아파트,35030,전라북도 익산시
308000528,107- 1,308000507,308000047,부영5차아파트,금곡,35030,전라북도 익산시
308000529,107- 2,308000557,308000507,어곳마을,부영5차아파트,35030,전라북도 익산시
308000530,107- 2(동중),308000557,308000507,어곳마을,부영5차아파트,35030,전라북도 익산시
308000531,107- 2,308000493,308000558,부영5차,어곳마을,35030,전라북도 익산시
308000532,107- 2,308000557,308000558,어곳마을,어곳마을,35030,전라북도 익산시
308000533,107- 2(옛뚝),308000493,308000507,부영5차,부영5차아파트,35030,전라북도 익산시
308000534,107- 2(옛뚝),308000493,308000558,부영5차,어곳마을,35030,전라북도 익산시
308000535,107- 2,308000084,308000558,동산우남아파트,어곳마을,35030,전라북도 익산시
308000536,108,308000292,308000292,장신휴먼시아아파트,장신휴먼시아아파트,35030,전라북도 익산시
308000537,108,308000400,308000292,어양공원,장신휴먼시아아파트,35030,전라북도 익산시
308000538,108,308000292,308000400,장신휴먼시아아파트,어양공원,35030,전라북도 익산시
308000539,300,308000227,308000226,송학지안리즈아파트,송학지안리즈아파트,35030,전라북도 익산시
308000540,300,308000101,308000226,동산휴먼시아아파트,송학지안리즈아파트,35030,전라북도 익산시
308000541,300,308000227,308000238,송학지안리즈아파트,광양,35030,전라북도 익산시
308000542,300,308000237,308000226,광양,송학지안리즈아파트,35030,전라북도 익산시
308000543,300,308000227,308000102,송학지안리즈아파트,동산휴먼시아아파트,35030,전라북도 익산시
308000544,300- 1,308000606,308000226,오상,송학지안리즈아파트,35030,전라북도 익산시
308000545,111,308000506,308000506,원대병원건너편,원대병원건너편,35030,전라북도 익산시
308000546,111,308000506,312000140,원대병원건너편,삼례터미널,35030,전라북도 익산시
308000547,111,312000137,308000506,삼례터미널,원대병원건너편,35030,전라북도 익산시
308000548,111,308000358,308000506,북부시장,원대병원건너편,35030,전라북도 익산시
308000549,111- 1,308000506,308000506,원대병원건너편,원대병원건너편,35030,전라북도 익산시
308000550,111- 1,308000523,308000506,왕궁,원대병원건너편,35030,전라북도 익산시
308000551,111- 1,308000506,308000523,원대병원건너편,왕궁,35030,전라북도 익산시
308000552,222,308000649,308000117,금마공용버스터미널,익산터미널,35030,전라북도 익산시
308000553,222,290000024,308000117,강경우체국,익산터미널,35030,전라북도 익산시
308000554,222,308001042,308000358,여산합동정류소,북부시장,35030,전라북도 익산시
308000555,222,308000115,308001307,익산터미널,화정,35030,전라북도 익산시
308000556,222- 1,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000557,222- 1(수은),308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000558,222- 1,308000115,308001043,익산터미널,여산합동정류소,35030,전라북도 익산시
308000559,222- 2,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000560,222- 3,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000561,555,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000562,555,312000108,308000117,봉동터미널,익산터미널,35030,전라북도 익산시
308000563,555,308000115,312000107,익산터미널,봉동터미널,35030,전라북도 익산시
308000564,333,308000115,308000117,익산터미널,익산터미널,35030,전라북도 익산시
308000565,333,290000024,308000117,강경우체국,익산터미널,35030,전라북도 익산시
308000566,333,308001385,308000117,용안,익산터미널,35030,전라북도 익산시
308000567,333,308001367,308000117,용정,익산터미널,35030,전라북도 익산시
308000568,333,308000115,290000024,익산터미널,강경우체국,35030,전라북도 익산시
308000569,333,308000115,308001384,익산터미널,용안,35030,전라북도 익산시
308000570,333,308000115,308001337,익산터미널,용동면사무소,35030,전라북도 익산시
308000571,333,308000115,308000516,익산터미널,원대사거리,35030,전라북도 익산시
309000336,233,309000921,309001204,저상마을,대한고속차고지,35040,전라북도 정읍시
309000337,241,309000128,311000303,대한고속차고지,원평버스터미널,35040,전라북도 정읍시
309000338,241,309001013,311000303,제내,원평버스터미널,35040,전라북도 정읍시
